date,pace,distance,heart_rate,calories
2019-05-31,6.34,8.7,161,734.4
2019-06-01,6.81,9.9,159,759.4
2019-06-02,5.82,9.0,179,815.7
2019-06-03,6.84,8.8,157,679.9
2019-06-04,6.18,8.0,169,670.3
2019-06-05,5.32,8.9,181,873.7
2019-06-06,7.07,13.0,143,913.1
2019-06-07,6.15,9.6,169,810.2
2019-06-08,5.49,7.0,182,689.1
2019-06-09,7.73,14.5,146,1018.3
2019-06-10,6.60,10.5,152,805.2
2019-06-11,7.42,10.8,146,754.0
2019-06-12,5.81,7.7,171,701.6
2019-06-13,7.37,12.3,148,862.3
2019-06-14,5.45,10.5,180,1025.1
2019-06-15,5.97,6.1,171,551.3
2019-06-16,5.65,7.8,172,711.2
2019-06-17,5.81,11.3,177,1031.4
2019-06-18,6.66,9.5,154,728.1
2019-06-19,6.42,8.2,164,686.0
2019-06-20,6.80,11.7,151,902.9
2019-06-21,7.80,14.4,144,1007.3
2019-06-22,5.73,12.7,173,1156.9
2019-06-23,6.92,9.4,159,720.3
2019-06-24,5.57,13.3,175,1213.1
2019-06-25,5.99,11.0,179,998.5
2019-06-26,6.70,8.7,151,667.5
2019-06-27,6.58,9.7,157,749.2
2019-06-28,6.58,10.4,150,799.0
2019-06-29,5.64,12.5,174,1133.0
2019-06-30,5.02,11.1,181,1092.6
2019-07-01,7.91,10.7,142,746.5
2019-07-02,6.79,13.2,150,1013.4
2019-07-03,5.31,9.1,181,892.0
2019-07-04,6.84,10.4,153,802.1
2019-07-05,5.53,8.3,170,759.5
2019-07-06,7.75,8.8,146,619.2
2019-07-07,7.47,6.4,143,451.4
2019-07-08,5.77,8.6,174,785.0
2019-07-09,5.59,6.2,179,562.2
2019-07-10,6.06,9.9,163,834.4
2019-07-11,5.11,9.7,185,952.3
2019-07-12,5.48,10.8,187,1054.0
2019-07-13,5.23,9.4,184,917.9
2019-07-14,7.46,11.3,145,791.9
2019-07-15,6.59,6.9,153,534.7
2019-07-16,6.59,12.0,157,920.2
2019-07-17,5.22,10.2,187,995.6
2019-07-18,5.28,10.3,185,1009.3
2019-07-19,5.01,9.3,185,915.9
2019-07-20,7.43,7.2,148,503.5
2019-07-21,6.82,8.2,157,628.8
2019-07-22,7.25,9.9,146,695.7
2019-07-23,8.00,12.5,149,877.8
2019-07-24,6.86,9.0,152,695.9
2019-07-25,6.10,7.5,161,633.8
2019-07-26,5.21,8.6,184,844.3
2019-07-27,7.17,10.7,146,749.0
2019-07-28,6.51,9.4,153,721.0
2019-07-29,6.02,11.8,166,991.4
2019-07-30,5.46,6.9,183,680.5
2019-07-31,6.07,7.9,163,664.9
2019-08-01,5.65,15.5,174,1411.6
2019-08-02,5.24,11.3,184,1108.2
2019-08-03,6.47,10.0,163,841.1
2019-08-04,6.72,13.0,155,1002.9
2019-08-05,5.10,7.5,181,735.9
2019-08-06,6.01,9.3,165,780.4
2019-08-07,7.68,8.1,146,565.8
2019-08-08,7.99,10.5,147,733.1
2019-08-09,6.53,12.0,156,925.5
2019-08-10,6.51,9.5,152,729.8
2019-08-11,6.48,7.4,160,621.3
2019-08-12,5.35,7.8,180,759.6
2019-08-13,5.41,10.0,188,983.2
2019-08-14,6.69,10.1,154,780.2
2019-08-15,6.25,9.5,167,794.7
2019-08-16,5.80,7.1,175,647.8
2019-08-17,6.03,10.2,169,856.6
2019-08-18,5.37,8.2,182,800.6
2019-08-19,6.52,12.8,150,982.6
2019-08-20,5.83,13.6,179,1237.7
2019-08-21,5.81,10.0,178,914.3
2019-08-22,6.87,10.9,159,836.4
2019-08-23,5.85,11.8,176,1077.2
2019-08-24,5.73,9.5,178,863.0
2019-08-25,6.14,11.5,168,965.4
2019-08-26,5.23,8.4,184,826.1
2019-08-27,5.36,10.5,180,1027.7
2019-08-28,7.50,12.3,143,862.6
2019-08-29,6.38,12.6,160,1060.3
2019-08-30,6.72,8.8,153,680.5
2019-08-31,6.65,9.6,151,741.1
2019-09-01,7.00,11.3,152,867.2
2019-09-02,5.37,9.8,187,959.9
2019-09-03,6.28,14.1,163,1187.8
2019-09-04,7.28,11.6,147,814.9
2019-09-05,5.24,11.1,185,1085.5
2019-09-06,6.80,9.5,159,730.8
2019-09-07,6.82,10.5,154,810.3
2019-09-08,5.94,11.9,171,1083.0
2019-09-09,6.55,10.0,151,768.7
2019-09-10,5.77,10.1,179,920.1
2019-09-11,5.70,9.3,175,844.5
2019-09-12,7.00,10.5,147,735.9
2019-09-13,5.25,9.1,187,895.3
2019-09-14,6.26,8.0,162,676.2
2019-09-15,7.17,10.5,145,732.8
2019-09-16,5.10,10.0,184,976.5
2019-09-17,7.24,10.5,149,731.8
2019-09-18,7.08,8.4,142,588.1
2019-09-19,5.46,8.8,184,859.3
2019-09-20,5.33,12.1,184,1188.8
2019-09-21,5.04,12.0,186,1174.7
2019-09-22,6.01,11.9,169,997.4
2019-09-23,5.01,10.8,181,1054.8
2019-09-24,5.01,10.9,180,1067.9
2019-09-25,5.61,9.7,177,878.3
2019-09-26,5.17,8.1,185,793.9
2019-09-27,5.10,12.4,189,1217.2
2019-09-28,5.47,8.0,187,785.2
2019-09-29,7.98,8.0,142,563.3
2019-09-30,7.85,7.3,145,510.9
2019-10-01,5.05,10.6,186,1040.8
2019-10-02,6.93,10.9,159,836.9
2019-10-03,5.23,8.5,183,836.2
2019-10-04,5.62,13.5,179,1229.0
2019-10-05,6.67,11.4,154,878.8
2019-10-06,6.75,10.6,152,819.7
2019-10-07,6.96,6.5,152,497.8
2019-10-08,5.25,12.4,182,1219.3
2019-10-09,7.24,9.0,147,627.5
2019-10-10,5.43,8.7,184,852.1
2019-10-11,5.46,11.9,181,1163.5
2019-10-12,5.50,14.4,173,1306.7
2019-10-13,5.61,10.4,178,950.9
2019-10-14,5.30,10.2,187,998.0
2019-10-15,5.09,5.0,184,490.0
2019-10-16,7.56,9.7,142,677.9
2019-10-17,6.43,12.7,168,1068.5
2019-10-18,7.69,11.4,141,798.2
2019-10-19,6.76,10.6,155,819.4
2019-10-20,7.95,12.8,142,894.9
2019-10-21,6.86,6.7,158,514.2
2019-10-22,7.63,7.1,145,495.1
2019-10-23,7.58,11.3,144,790.6
2019-10-24,7.73,10.4,147,725.5
2019-10-25,7.45,12.8,148,896.0
2019-10-26,5.38,8.0,182,784.9
2019-10-27,6.90,15.0,156,1154.5
2019-10-28,6.88,8.9,154,683.0
2019-10-29,6.70,9.9,152,758.7
2019-10-30,5.55,8.5,176,774.1
2019-10-31,7.94,8.9,147,625.5
2019-11-01,6.85,11.0,151,843.9
2019-11-02,7.62,9.6,143,675.4
2019-11-03,5.56,9.9,174,896.7
2019-11-04,5.67,11.8,170,1074.8
2019-11-05,5.77,6.9,170,624.3
2019-11-06,7.89,13.8,145,964.8
2019-11-07,7.46,6.4,148,450.5
2019-11-08,5.13,11.1,186,1092.5
2019-11-09,5.62,9.3,177,847.2
2019-11-10,5.96,12.8,175,1165.3
2019-11-11,7.60,7.6,142,532.4
2019-11-12,6.78,9.0,153,696.8
2019-11-13,6.17,9.9,160,832.4
2019-11-14,6.92,9.9,154,760.3
2019-11-15,6.77,7.1,157,543.1
2019-11-16,6.42,7.8,161,658.8
2019-11-17,6.55,11.7,158,899.9
2019-11-18,5.26,8.3,180,814.8
2019-11-19,5.00,11.1,189,1085.6
2019-11-20,5.45,6.6,184,649.0
2019-11-21,5.30,8.5,182,829.2
2019-11-22,6.89,12.3,157,947.8
2019-11-23,7.90,8.0,145,561.8
2019-11-24,7.51,9.8,149,685.9
2019-11-25,7.04,8.6,140,601.1
2019-11-26,7.39,13.6,143,951.4
2019-11-27,5.10,11.8,185,1151.8
2019-11-28,7.47,6.5,143,452.6
2019-11-29,7.30,8.6,142,604.6
2019-11-30,5.13,10.0,184,980.1
2019-12-01,5.07,11.6,183,1141.4
2019-12-02,6.09,11.6,160,972.7
2019-12-03,5.86,9.4,177,853.7
2019-12-04,6.50,9.1,167,762.0
2019-12-05,5.61,7.8,172,709.3
2019-12-06,6.27,11.1,162,930.9
2019-12-07,6.81,10.5,158,807.1
2019-12-08,6.63,10.0,157,766.4
2019-12-09,7.34,5.4,144,379.8
2019-12-10,7.00,8.2,151,634.3
2019-12-11,5.56,11.6,172,1057.1
2019-12-12,7.20,8.5,142,593.7
2019-12-13,7.56,12.8,144,895.2
2019-12-14,5.30,7.1,189,693.7
2019-12-15,6.62,9.0,159,691.1
2019-12-16,5.17,7.1,182,691.9
2019-12-17,7.01,9.8,144,684.4
2019-12-18,6.29,10.5,168,878.1
2019-12-19,6.32,10.9,165,911.7
2019-12-20,6.42,5.0,168,420.0
2019-12-21,6.93,9.6,152,741.8
2019-12-22,6.90,9.6,150,738.1
2019-12-23,6.39,12.6,162,1060.1
2019-12-24,5.33,5.1,180,502.4
2019-12-25,6.65,5.0,150,385.0
2019-12-26,5.39,11.4,187,1112.6
2019-12-27,5.65,8.2,174,748.0
2019-12-28,6.53,9.5,151,734.1
2019-12-29,6.49,11.0,167,921.3
2019-12-30,6.34,15.4,167,1296.6
2019-12-31,5.57,9.9,177,902.2
2020-01-01,5.79,11.2,179,1022.5
2020-01-02,5.88,10.2,176,931.6
2020-01-03,6.47,9.4,168,789.9
2020-01-04,5.33,13.2,182,1288.9
2020-01-05,6.33,9.9,168,833.9
2020-01-06,5.56,9.3,174,842.8
2020-01-07,5.80,9.9,177,898.8
2020-01-08,5.61,14.4,174,1310.1
2020-01-09,6.68,9.1,154,701.2
2020-01-10,6.40,10.3,166,864.1
2020-01-11,5.35,9.4,186,918.6
2020-01-12,5.49,11.7,185,1149.4
2020-01-13,6.99,8.9,154,685.4
2020-01-14,7.52,11.2,149,783.9
2020-01-15,5.96,10.6,176,964.1
2020-01-16,6.96,10.4,155,798.7
2020-01-17,6.85,10.8,157,828.1
2020-01-18,5.01,8.1,187,790.4
2020-01-19,5.09,8.2,187,807.5
2020-01-20,5.78,9.2,176,840.4
2020-01-21,5.87,9.8,178,893.8
2020-01-22,6.71,11.1,150,856.1
2020-01-23,5.08,7.2,186,706.8
2020-01-24,5.71,14.5,179,1315.9
2020-01-25,6.54,6.9,155,529.9
2020-01-26,5.97,11.1,171,1010.2
2020-01-27,5.62,10.5,175,956.3
2020-01-28,6.84,10.3,150,792.7
2020-01-29,5.73,8.6,175,787.0
2020-01-30,6.56,8.7,155,672.0
2020-01-31,6.12,8.5,168,713.2
2020-02-01,7.33,13.9,145,970.0
2020-02-02,7.06,12.6,148,882.0
2020-02-03,5.84,13.7,172,1246.2
2020-02-04,7.19,8.5,144,592.8
2020-02-05,6.51,7.8,156,603.2
2020-02-06,5.22,7.0,188,681.4
2020-02-07,5.19,12.7,182,1246.7
2020-02-08,7.69,10.7,147,745.8
2020-02-09,6.75,9.1,157,701.3
2020-02-10,6.58,9.9,151,761.6
2020-02-11,5.08,11.5,183,1124.7
2020-02-12,6.51,9.8,159,754.9
2020-02-13,7.64,8.5,147,593.2
2020-02-14,6.17,11.3,169,948.0
2020-02-15,5.86,9.8,173,894.8
2020-02-16,6.69,10.0,159,767.6
2020-02-17,5.39,8.2,189,802.7
2020-02-18,6.19,8.4,168,703.0
2020-02-19,7.07,10.3,141,723.5
2020-02-20,5.68,10.9,172,994.1
2020-02-21,5.78,7.8,175,711.7
2020-02-22,5.45,10.1,180,992.7
2020-02-23,5.43,11.1,187,1085.4
2020-02-24,5.28,9.6,185,942.1
2020-02-25,7.59,8.7,142,610.3
2020-02-26,5.21,8.7,189,850.6
2020-02-27,7.33,9.6,144,670.0
2020-02-28,7.98,12.7,140,887.0
2020-02-29,5.52,9.7,170,881.3
2020-03-01,5.58,6.8,173,614.4
2020-03-02,5.84,7.1,179,646.0
2020-03-03,5.13,12.2,180,1196.9
2020-03-04,6.35,11.3,164,947.9
2020-03-05,6.90,8.6,153,661.3
2020-03-06,6.19,10.6,165,888.0
2020-03-07,5.41,10.5,187,1024.8
2020-03-08,5.53,8.3,175,752.5
2020-03-09,6.06,10.7,162,902.8
2020-03-10,6.69,6.5,152,500.9
2020-03-11,5.92,11.1,177,1013.8
2020-03-12,6.48,11.2,161,940.4
2020-03-13,5.06,7.4,189,721.9
2020-03-14,7.49,11.0,147,771.7
2020-03-15,7.05,13.1,144,919.0
2020-03-16,5.21,10.5,186,1029.8
2020-03-17,6.21,7.8,160,654.1
2020-03-18,5.43,9.3,189,909.3
2020-03-19,6.44,15.0,160,1260.3
2020-03-20,6.04,7.6,165,640.8
2020-03-21,6.40,8.0,160,671.9
2020-03-22,7.28,8.3,149,580.9
2020-03-23,5.46,5.2,185,505.0
2020-03-24,7.59,10.0,143,699.0
2020-03-25,6.35,10.8,163,903.3
2020-03-26,5.53,9.9,174,904.9
2020-03-27,5.96,7.9,177,720.9
2020-03-28,6.15,9.9,167,830.4
2020-03-29,6.38,9.4,166,789.6
2020-03-30,6.20,9.0,168,755.2
2020-03-31,6.14,9.9,168,831.3
2020-04-01,5.26,8.8,185,863.9
2020-04-02,6.10,5.1,164,426.8
2020-04-03,7.05,10.4,148,730.7
2020-04-04,5.27,7.4,184,726.2
2020-04-05,6.42,11.8,168,987.9
2020-04-06,5.08,8.8,181,859.0
2020-04-07,6.75,9.3,153,716.5
2020-04-08,6.06,10.6,162,890.7
2020-04-09,5.65,9.9,170,898.3
2020-04-10,5.69,10.3,179,939.4
2020-04-11,6.77,9.3,154,717.8
2020-04-12,7.79,12.5,141,874.6
2020-04-13,6.36,10.9,164,914.5
2020-04-14,7.43,8.3,146,579.0
2020-04-15,6.45,10.7,162,897.3
2020-04-16,6.44,10.0,166,841.2
2020-04-17,5.37,11.6,185,1136.4
2020-04-18,5.57,14.1,175,1282.0
2020-04-19,5.55,9.5,171,865.4
2020-04-20,5.48,9.1,189,887.7
2020-04-21,5.30,14.0,186,1373.8
2020-04-22,5.10,11.5,185,1123.2
2020-04-23,6.72,9.5,156,732.3
2020-04-24,5.33,9.7,188,951.4
2020-04-25,6.16,8.2,162,691.0
2020-04-26,5.86,10.3,179,940.8
2020-04-27,6.77,10.2,159,785.9
2020-04-28,6.46,12.9,169,1085.9
2020-04-29,6.87,8.2,153,629.5
2020-04-30,5.91,9.5,179,860.3
2020-05-01,7.09,10.7,140,751.7
2020-05-02,6.53,11.6,153,892.0
2020-05-03,5.23,11.6,187,1134.0
2020-05-04,5.51,10.3,175,934.7
2020-05-05,5.83,7.4,177,674.3
2020-05-06,7.32,10.4,142,731.4
2020-05-07,5.56,9.6,178,872.0
2020-05-08,6.15,7.2,161,606.9
2020-05-09,7.82,10.9,143,760.0
2020-05-10,5.74,8.1,170,740.9
2020-05-11,6.78,11.1,152,853.9
2020-05-12,6.97,12.8,154,986.8
2020-05-13,6.71,9.0,150,690.9
2020-05-14,5.33,14.8,188,1451.6
2020-05-15,7.71,12.9,145,900.3
2020-05-16,7.27,10.9,148,761.3
2020-05-17,5.12,10.6,188,1043.2
2020-05-18,5.71,7.7,177,702.5
2020-05-19,7.95,9.8,145,688.6
2020-05-20,5.15,11.8,186,1158.3
2020-05-21,6.07,12.9,163,1087.5
2020-05-22,6.21,9.6,164,804.5
2020-05-23,5.32,10.7,183,1052.9
2020-05-24,7.78,13.7,143,962.4
2020-05-25,7.95,9.9,145,695.0
2020-05-26,5.45,12.1,185,1190.5
2020-05-27,5.29,12.0,188,1179.1
2020-05-28,6.36,10.8,167,907.9
2020-05-29,5.07,7.0,184,686.4
2020-05-30,6.00,11.0,160,922.9
2020-05-31,5.90,11.0,173,999.3
2020-06-01,6.53,10.7,158,821.0
2020-06-02,6.84,11.6,152,894.9
2020-06-03,5.81,9.2,173,833.3
2020-06-04,6.57,11.7,158,903.1
2020-06-05,7.42,10.1,141,708.7
2020-06-06,6.53,11.5,154,882.2
2020-06-07,5.32,12.7,184,1247.1
2020-06-08,6.01,11.7,160,982.5
2020-06-09,5.20,12.2,187,1200.2
2020-06-10,6.24,11.5,167,962.2
2020-06-11,6.70,9.2,151,708.5
2020-06-12,5.89,8.8,176,796.7
2020-06-13,6.08,11.3,161,950.4
2020-06-14,6.59,8.9,154,682.2
2020-06-15,6.22,9.3,164,781.6
2020-06-16,6.95,13.8,156,1063.8
2020-06-17,5.02,9.6,186,941.7
2020-06-18,5.35,10.9,186,1069.3
2020-06-19,5.43,13.7,188,1340.6
2020-06-20,5.91,12.9,173,1170.9
2020-06-21,5.85,11.2,174,1019.8
2020-06-22,5.63,9.6,173,875.2
2020-06-23,7.99,10.5,146,732.4
2020-06-24,6.70,12.4,156,953.8
2020-06-25,6.26,10.3,166,868.1
2020-06-26,6.65,8.0,154,615.8
2020-06-27,5.62,11.0,172,1004.5
2020-06-28,7.63,9.4,143,654.6
2020-06-29,6.96,10.3,158,791.5
2020-06-30,6.79,10.3,157,796.6
2020-07-01,6.65,11.0,157,843.9
2020-07-02,6.02,8.2,165,691.6
2020-07-03,6.47,9.5,169,794.4
2020-07-04,6.85,7.4,151,571.9
2020-07-05,6.63,7.5,159,575.5
2020-07-06,6.54,13.6,151,1043.6
2020-07-07,6.32,8.1,169,679.9
2020-07-08,5.94,8.1,175,739.8
2020-07-09,6.82,9.5,159,728.2
2020-07-10,6.87,8.1,151,626.8
2020-07-11,5.12,10.3,188,1007.8
2020-07-12,5.77,7.3,177,660.4
2020-07-13,5.82,9.0,171,817.0
2020-07-14,7.85,10.2,142,713.1
2020-07-15,5.28,12.1,184,1183.1
2020-07-16,5.99,10.5,175,956.6
2020-07-17,6.34,8.4,169,706.1
2020-07-18,6.72,7.5,157,576.3
2020-07-19,5.44,12.2,185,1195.0
2020-07-20,5.13,9.4,189,922.0
2020-07-21,7.37,10.0,148,702.6
2020-07-22,5.44,7.8,182,759.5
2020-07-23,5.94,9.3,170,848.5
2020-07-24,7.13,12.6,148,878.9
2020-07-25,5.35,10.9,182,1071.2
2020-07-26,7.98,12.3,147,860.1
2020-07-27,7.81,5.9,147,414.1
2020-07-28,7.66,14.2,145,991.6
2020-07-29,6.00,9.9,170,900.5
2020-07-30,5.52,12.0,179,1093.2
2020-07-31,7.47,12.3,141,860.1
2020-08-01,6.06,9.7,162,814.8
2020-08-02,6.11,11.5,166,962.5
2020-08-03,6.40,13.0,168,1095.0
2020-08-04,6.63,11.1,151,854.5
2020-08-05,5.06,14.5,181,1417.1
2020-08-06,6.54,10.2,155,785.6
2020-08-07,5.32,12.2,189,1194.3
2020-08-08,7.75,10.1,142,710.0
2020-08-09,6.58,9.0,154,693.5
2020-08-10,7.58,11.5,146,804.6
2020-08-11,5.54,8.1,177,736.0
2020-08-12,6.39,10.2,161,858.5
2020-08-13,5.61,13.2,179,1196.8
2020-08-14,5.75,9.2,173,840.1
2020-08-15,5.05,9.5,187,926.8
2020-08-16,5.21,9.3,180,909.1
2020-08-17,6.71,11.8,151,908.2
2020-08-18,7.38,11.8,142,823.0
2020-08-19,6.37,11.3,169,948.4
2020-08-20,7.70,6.0,142,416.8
2020-08-21,5.72,9.4,176,858.7
2020-08-22,7.13,8.1,149,563.7
2020-08-23,6.96,10.5,151,810.2
2020-08-24,5.01,9.9,187,968.1
2020-08-25,6.55,6.5,159,502.9
2020-08-26,7.83,5.6,141,393.6
2020-08-27,5.76,10.8,177,986.6
2020-08-28,5.48,11.7,185,1147.4
2020-08-29,6.60,13.4,151,1030.7
2020-08-30,5.85,12.7,171,1153.5
2020-08-31,5.13,9.3,180,909.7
2020-09-01,5.24,8.2,187,806.4
2020-09-02,5.57,10.2,175,928.9
2020-09-03,5.72,11.6,174,1051.4
2020-09-04,5.21,11.5,183,1129.6
2020-09-05,5.20,9.6,189,940.2
2020-09-06,5.23,10.6,188,1036.6
2020-09-07,5.15,9.6,181,940.1
2020-09-08,5.31,7.3,187,718.0
2020-09-09,5.84,11.8,173,1075.5
2020-09-10,7.30,12.3,141,858.8
2020-09-11,5.73,7.9,176,715.4
2020-09-12,7.55,11.9,141,834.2
2020-09-13,6.54,10.2,156,784.3
2020-09-14,6.95,9.7,158,747.8
2020-09-15,5.79,7.7,174,699.8
2020-09-16,5.19,12.3,185,1204.3
2020-09-17,5.46,14.4,188,1412.8
2020-09-18,6.95,17.3,159,1328.7
2020-09-19,5.85,12.3,171,1121.3
2020-09-20,5.60,10.9,170,992.2
2020-09-21,7.91,10.5,141,735.9
2020-09-22,6.57,9.9,151,762.2
2020-09-23,6.66,10.8,158,835.1
2020-09-24,6.65,10.9,154,841.6
2020-09-25,5.11,9.5,183,928.3
2020-09-26,5.97,15.7,173,1426.6
2020-09-27,7.00,7.5,140,525.4
2020-09-28,6.63,10.5,154,811.6
2020-09-29,7.19,9.1,149,636.5
2020-09-30,7.89,7.8,141,549.2
2020-10-01,5.99,13.3,171,1206.2
2020-10-02,5.56,9.7,173,885.7
2020-10-03,7.29,11.1,143,777.0
2020-10-04,7.59,10.7,141,748.8
2020-10-05,6.94,9.9,159,765.4
2020-10-06,7.75,9.8,142,686.1
2020-10-07,5.48,11.9,186,1166.7
2020-10-08,5.15,6.7,188,655.3
2020-10-09,6.82,10.5,158,809.4
2020-10-10,6.12,7.3,165,614.1
2020-10-11,7.87,12.2,146,852.6
2020-10-12,6.70,6.0,151,459.8
2020-10-13,6.29,12.4,165,1043.2
2020-10-14,7.79,11.0,147,772.9
2020-10-15,5.64,12.7,177,1159.5
2020-10-16,7.85,11.7,149,815.5
2020-10-17,6.05,12.1,165,1013.0
2020-10-18,6.97,10.4,159,800.4
2020-10-19,5.49,10.6,185,1039.3
2020-10-20,6.23,10.1,164,845.6
2020-10-21,6.66,10.3,157,790.4
2020-10-22,6.20,8.5,160,716.6
2020-10-23,5.36,11.7,181,1147.2
2020-10-24,5.08,11.8,183,1154.6
2020-10-25,5.55,9.9,171,905.1
2020-10-26,7.22,11.0,143,771.1
2020-10-27,5.11,8.8,186,865.4
2020-10-28,5.86,11.4,177,1034.4
2020-10-29,6.52,9.9,152,764.8
2020-10-30,5.97,11.5,177,1047.4
2020-10-31,7.88,10.9,143,761.1
2020-11-01,6.51,5.9,153,455.7
2020-11-02,6.55,14.4,153,1110.4
2020-11-03,6.33,11.1,165,928.7
2020-11-04,6.67,10.0,155,768.4
2020-11-05,6.47,9.0,165,758.6
2020-11-06,6.21,6.9,168,577.5
2020-11-07,7.46,10.2,141,711.3
2020-11-08,7.72,9.1,145,640.2
2020-11-09,5.94,10.7,178,975.1
2020-11-10,6.47,10.0,168,840.6
2020-11-11,7.76,9.3,145,648.1
2020-11-12,6.99,9.4,150,722.1
2020-11-13,5.62,8.8,173,802.5
2020-11-14,6.01,10.7,166,897.1
2020-11-15,5.49,11.0,188,1082.1
2020-11-16,6.89,10.0,154,773.6
2020-11-17,6.12,8.5,161,715.5
2020-11-18,7.94,11.2,142,784.6
2020-11-19,5.13,9.5,186,928.8
2020-11-20,6.48,9.9,160,830.8
2020-11-21,6.57,9.2,158,708.1
2020-11-22,7.35,5.1,144,356.8
2020-11-23,5.27,9.3,185,914.3
2020-11-24,6.42,10.9,162,915.8
2020-11-25,5.88,11.0,170,1002.9
2020-11-26,5.22,10.6,184,1034.4
2020-11-27,5.36,12.5,185,1222.1
2020-11-28,6.64,13.0,151,998.8
2020-11-29,6.21,10.9,169,915.6
2020-11-30,6.65,8.9,155,687.9
2020-12-01,6.74,13.5,159,1037.9
2020-12-02,7.55,8.9,147,623.1
2020-12-03,6.45,9.5,165,800.7
2020-12-04,6.85,5.0,159,385.0
2020-12-05,6.72,11.4,155,874.2
2020-12-06,6.01,14.0,162,1176.0
2020-12-07,6.17,8.4,167,706.1
2020-12-08,7.08,7.3,144,513.9
2020-12-09,5.21,12.3,182,1210.2
2020-12-10,5.23,7.9,186,772.3
2020-12-11,6.83,9.1,154,697.5
2020-12-12,6.79,7.9,150,612.1
2020-12-13,7.31,8.1,144,568.2
2020-12-14,5.92,8.4,175,767.9
2020-12-15,5.31,8.5,188,834.7
2020-12-16,7.96,11.4,141,796.6
2020-12-17,7.40,8.6,141,599.7
2020-12-18,6.68,9.5,151,728.3
2020-12-19,6.14,13.3,167,1114.7
2020-12-20,7.60,10.5,142,732.1
2020-12-21,5.37,9.1,180,892.9
2020-12-22,6.51,10.9,151,839.1
2020-12-23,6.51,12.8,156,987.5
2020-12-24,5.11,10.3,187,1005.4
2020-12-25,8.00,8.8,149,616.5
2020-12-26,5.31,9.5,182,933.9
2020-12-27,7.18,8.7,148,607.3
2020-12-28,6.73,9.3,152,714.6
2020-12-29,6.23,8.2,164,686.7
2020-12-30,6.11,11.1,164,928.9
2020-12-31,5.26,8.5,189,835.2
2021-01-01,6.42,9.4,166,790.6
2021-01-02,6.21,9.2,163,775.6
2021-01-03,6.83,12.0,156,920.4
2021-01-04,6.32,6.8,160,567.3
2021-01-05,6.26,8.2,168,685.4
2021-01-06,6.93,8.6,152,658.9
2021-01-07,5.33,11.6,185,1135.1
2021-01-08,6.76,7.6,159,583.3
2021-01-09,6.58,9.5,153,729.8
2021-01-10,6.00,9.9,177,901.1
2021-01-11,6.69,10.3,155,793.6
2021-01-12,5.56,9.5,172,864.1
2021-01-13,5.54,11.3,172,1030.4
2021-01-14,5.84,10.1,178,922.7
2021-01-15,5.97,7.8,174,707.4
2021-01-16,7.08,12.5,140,876.6
2021-01-17,5.85,8.9,174,812.1
2021-01-18,5.65,10.4,174,948.7
2021-01-19,5.86,11.5,172,1046.5
2021-01-20,6.95,8.9,155,686.7
2021-01-21,5.14,12.3,184,1210.0
2021-01-22,6.31,10.0,164,842.7
2021-01-23,6.04,8.0,162,667.8
2021-01-24,7.07,8.9,149,620.3
2021-01-25,6.36,10.1,163,851.8
2021-01-26,5.81,7.1,173,648.4
2021-01-27,5.16,11.0,189,1079.8
2021-01-28,5.84,8.3,177,751.7
2021-01-29,5.76,11.6,177,1055.5
2021-01-30,5.57,9.3,174,848.1
2021-01-31,5.88,8.2,170,747.1
2021-02-01,5.85,12.0,178,1093.1
2021-02-02,5.15,8.1,181,790.1
2021-02-03,5.75,11.7,173,1065.7
2021-02-04,5.02,9.8,181,957.2
2021-02-05,5.63,12.9,170,1169.4
2021-02-06,5.51,9.7,177,882.7
2021-02-07,6.48,12.1,164,1018.5
2021-02-08,7.36,9.6,140,672.7
2021-02-09,5.40,10.1,187,992.6
2021-02-10,6.82,6.5,152,502.0
2021-02-11,6.29,9.9,166,834.9
2021-02-12,6.54,9.2,156,708.0
2021-02-13,7.47,8.7,149,607.3
2021-02-14,5.25,10.5,183,1031.6
2021-02-15,7.46,12.7,143,891.4
2021-02-16,6.99,8.4,158,644.8
2021-02-17,6.81,12.8,156,986.5
2021-02-18,5.46,13.1,185,1283.1
2021-02-19,5.11,7.4,186,727.7
2021-02-20,5.23,14.6,185,1432.6
2021-02-21,6.32,6.2,163,518.2
2021-02-22,6.59,9.0,151,693.0
2021-02-23,5.34,8.0,189,781.1
2021-02-24,7.30,9.1,142,639.6
2021-02-25,5.18,10.9,188,1063.9
2021-02-26,7.20,11.5,140,804.8
2021-02-27,7.51,11.1,145,773.9
2021-02-28,7.96,9.8,143,688.2
2021-03-01,7.64,11.5,145,805.3
2021-03-02,6.65,7.3,156,558.6
2021-03-03,5.55,6.6,171,599.8
2021-03-04,6.91,11.9,158,913.1
2021-03-05,7.77,8.1,141,567.9
2021-03-06,6.02,11.2,169,941.5
2021-03-07,5.26,8.1,180,798.5
2021-03-08,7.55,10.5,141,735.7
2021-03-09,7.39,8.8,148,616.2
2021-03-10,6.85,11.3,151,870.6
2021-03-11,6.86,8.9,155,686.4
2021-03-12,5.77,7.3,170,666.6
2021-03-13,7.90,8.9,143,622.7
2021-03-14,6.34,10.8,167,906.4
2021-03-15,5.08,9.9,189,974.9
2021-03-16,6.37,11.6,160,970.7
2021-03-17,7.30,10.1,148,708.1
2021-03-18,6.36,10.2,166,853.3
2021-03-19,5.85,12.7,172,1152.0
