date,pace,distance,heart_rate,calories
2019-06-05,5.32,8.9,171,873.7
2019-06-06,8.13,13.0,87,730.4
2019-06-07,6.65,9.6,144,742.7
2019-06-08,5.49,7.0,173,689.1
2019-06-09,9.47,14.5,95,814.6
2019-06-10,8.39,10.5,107,585.6
2019-06-11,8.85,10.8,94,603.2
2019-06-12,6.81,7.7,149,593.7
2019-06-13,8.73,12.3,99,689.8
2019-06-14,5.95,10.5,169,951.9
2019-06-15,6.97,6.1,149,466.5
2019-06-16,6.15,7.8,152,656.5
2019-06-17,5.81,11.3,162,1031.4
2019-06-18,8.66,9.5,110,529.6
2019-06-19,7.85,8.2,133,571.7
2019-06-20,9.22,11.7,104,656.7
2019-06-21,9.59,14.4,90,805.9
2019-06-22,6.23,12.7,154,1067.9
2019-06-23,7.84,9.4,123,654.8
2019-06-24,6.07,13.3,157,1119.8
2019-06-25,5.99,11.0,166,998.5
2019-06-26,8.81,8.7,104,485.4
2019-06-27,8.32,9.7,117,544.9
2019-06-28,8.32,10.4,102,581.1
2019-06-29,6.14,12.5,156,1045.8
2019-06-30,5.02,11.1,172,1092.6
2019-07-01,9.81,10.7,86,597.2
2019-07-02,9.17,13.2,102,737.0
2019-07-03,5.31,9.1,171,892.0
2019-07-04,9.38,10.4,109,583.4
2019-07-05,6.53,8.3,147,642.6
2019-07-06,9.51,8.8,93,495.4
2019-07-07,8.95,6.4,88,361.1
2019-07-08,6.27,8.6,155,724.7
2019-07-09,5.59,6.2,167,562.2
2019-07-10,7.12,9.9,131,695.3
2019-07-11,5.11,9.7,179,952.3
2019-07-12,4.93,10.8,184,1204.6
2019-07-13,5.23,9.4,176,917.9
2019-07-14,8.92,11.3,91,633.5
2019-07-15,8.38,6.9,108,388.9
2019-07-16,8.35,12.0,117,669.2
2019-07-17,3.90,10.2,184,1280.1
2019-07-18,4.11,10.3,181,1153.4
2019-07-19,5.01,9.3,179,915.9
2019-07-20,8.86,7.2,98,402.8
2019-07-21,9.27,8.2,118,457.3
2019-07-22,8.50,9.9,93,556.5
2019-07-23,9.99,12.5,101,702.3
2019-07-24,9.44,9.0,106,506.1
2019-07-25,7.19,7.5,126,528.1
2019-07-26,5.21,8.6,177,844.3
2019-07-27,8.35,10.7,95,599.2
2019-07-28,8.05,9.4,110,524.4
2019-07-29,7.03,11.8,137,826.2
2019-07-30,5.46,6.9,176,680.5
2019-07-31,7.15,7.9,132,554.1
2019-08-01,6.15,15.5,155,1303.0
2019-08-02,5.24,11.3,178,1108.2
2019-08-03,7.95,10.0,131,700.9
2019-08-04,8.87,13.0,113,729.4
2019-08-05,5.10,7.5,170,735.9
2019-08-06,7.01,9.3,136,650.3
2019-08-07,9.35,8.1,93,452.6
2019-08-08,9.97,10.5,97,586.5
2019-08-09,8.13,12.0,115,673.1
2019-08-10,8.03,9.5,106,530.7
2019-08-11,7.97,7.4,125,517.8
2019-08-12,5.85,7.8,169,705.4
2019-08-13,4.63,10.0,186,1123.7
2019-08-14,8.75,10.1,111,567.4
2019-08-15,7.51,9.5,139,662.2
2019-08-16,6.30,7.1,158,598.0
2019-08-17,6.53,10.2,144,785.2
2019-08-18,5.37,8.2,173,800.6
2019-08-19,8.09,12.8,103,714.6
2019-08-20,5.83,13.6,167,1237.7
2019-08-21,5.81,10.0,165,914.3
2019-08-22,7.75,10.9,122,760.3
2019-08-23,6.35,11.8,159,994.3
2019-08-24,5.73,9.5,164,863.0
2019-08-25,6.64,11.5,142,884.9
2019-08-26,5.23,8.4,177,826.1
2019-08-27,5.86,10.5,169,954.3
2019-08-28,9.00,12.3,88,690.1
2019-08-29,7.76,12.6,125,883.6
2019-08-30,8.87,8.8,109,494.9
2019-08-31,8.59,9.6,105,539.0
2019-09-01,10.00,11.3,107,630.7
2019-09-02,4.48,9.8,183,1097.1
2019-09-03,7.57,14.1,132,989.8
2019-09-04,8.56,11.6,95,651.9
2019-09-05,3.97,11.1,181,1395.6
2019-09-06,7.61,9.5,122,664.4
2019-09-07,9.27,10.5,111,589.3
2019-09-08,6.94,11.9,149,916.4
2019-09-09,8.21,10.0,106,559.1
2019-09-10,5.77,10.1,166,920.1
2019-09-11,6.20,9.3,157,779.6
2019-09-12,8.01,10.5,95,588.7
2019-09-13,3.98,9.1,184,1151.1
2019-09-14,7.53,8.0,128,563.5
2019-09-15,8.34,10.5,91,586.2
2019-09-16,5.10,10.0,177,976.5
2019-09-17,8.47,10.5,101,585.4
2019-09-18,8.16,8.4,84,470.5
2019-09-19,5.46,8.8,178,859.3
2019-09-20,5.33,12.1,178,1188.8
2019-09-21,3.17,12.0,182,1510.3
2019-09-22,6.51,11.9,144,914.3
2019-09-23,5.01,10.8,172,1054.8
2019-09-24,5.51,10.9,168,991.6
2019-09-25,5.61,9.7,162,878.3
2019-09-26,3.70,8.1,180,1020.7
2019-09-27,3.39,12.4,188,1564.9
2019-09-28,4.89,8.0,185,897.4
2019-09-29,9.97,8.0,84,450.7
2019-09-30,9.69,7.3,93,408.8
2019-10-01,3.21,10.6,182,1338.2
2019-10-02,7.87,10.9,122,760.8
2019-10-03,5.23,8.5,175,836.2
2019-10-04,5.62,13.5,167,1229.0
2019-10-05,8.67,11.4,110,639.1
2019-10-06,9.01,10.6,106,596.2
2019-10-07,9.84,6.5,107,362.0
2019-10-08,5.25,12.4,173,1219.3
2019-10-09,8.48,9.0,95,502.0
2019-10-10,5.43,8.7,178,852.1
2019-10-11,5.46,11.9,170,1163.5
2019-10-12,6.00,14.4,154,1206.2
2019-10-13,5.61,10.4,165,950.9
2019-10-14,4.19,10.2,183,1140.6
2019-10-15,5.09,4.3,177,424.9
2019-10-16,9.12,9.7,84,542.3
2019-10-17,6.93,12.7,142,979.4
2019-10-18,9.38,11.4,83,638.6
2019-10-19,9.03,10.6,114,595.9
2019-10-20,9.89,12.8,85,715.9
2019-10-21,7.71,6.7,120,467.4
2019-10-22,9.27,7.1,91,396.1
2019-10-23,9.17,11.3,89,632.5
2019-10-24,9.46,10.4,95,580.4
2019-10-25,8.90,12.8,99,716.8
2019-10-26,5.38,8.0,172,784.9
2019-10-27,9.59,15.0,117,839.6
2019-10-28,9.52,8.9,112,496.8
2019-10-29,8.80,9.9,108,551.8
2019-10-30,6.05,8.5,159,714.5
2019-10-31,9.88,8.9,97,500.4
2019-11-01,9.40,11.0,105,613.8
2019-11-02,9.23,9.6,86,540.3
2019-11-03,6.06,9.9,155,827.8
2019-11-04,6.67,11.8,148,909.5
2019-11-05,6.77,6.9,147,528.2
2019-11-06,9.79,13.8,91,771.9
2019-11-07,8.91,6.4,99,360.4
2019-11-08,3.52,11.1,181,1404.7
2019-11-09,5.62,9.3,163,847.2
2019-11-10,6.46,12.8,157,1075.7
2019-11-11,9.20,7.6,84,425.9
2019-11-12,9.10,9.0,110,506.8
2019-11-13,7.34,9.9,124,693.6
2019-11-14,9.66,9.9,112,553.0
2019-11-15,9.09,7.1,119,395.0
2019-11-16,7.84,7.8,126,549.0
2019-11-17,7.10,11.7,120,818.1
2019-11-18,5.76,8.3,169,756.6
2019-11-19,3.01,11.1,189,1395.8
2019-11-20,5.45,6.6,177,649.0
2019-11-21,5.30,8.5,173,829.2
2019-11-22,9.56,12.3,118,689.3
2019-11-23,9.80,8.0,91,449.4
2019-11-24,9.02,9.8,99,548.7
2019-11-25,8.08,8.6,80,480.9
2019-11-26,8.77,13.6,87,761.1
2019-11-27,3.38,11.8,180,1480.9
2019-11-28,8.94,6.5,88,362.1
2019-11-29,8.60,8.6,85,483.7
2019-11-30,5.13,10.0,178,980.1
2019-12-01,5.07,11.6,175,1141.4
2019-12-02,7.19,11.6,126,810.6
2019-12-03,5.86,9.4,162,853.7
2019-12-04,7.00,9.1,140,698.5
2019-12-05,6.11,7.8,151,654.8
2019-12-06,7.54,11.1,129,775.7
2019-12-07,7.61,10.5,120,733.7
2019-12-08,8.53,10.0,118,557.4
2019-12-09,8.69,5.4,89,303.9
2019-12-10,9.99,8.2,105,461.3
2019-12-11,6.06,11.6,150,975.7
2019-12-12,8.40,8.5,85,475.0
2019-12-13,9.12,12.8,90,716.2
2019-12-14,4.22,7.1,187,792.8
2019-12-15,7.23,9.0,123,628.2
2019-12-16,5.17,7.1,172,691.9
2019-12-17,8.01,9.8,90,547.5
2019-12-18,6.79,10.5,142,804.9
2019-12-19,7.65,10.9,136,759.8
2019-12-20,6.92,4.9,143,377.0
2019-12-21,9.73,9.6,107,539.5
2019-12-22,9.61,9.6,102,536.8
2019-12-23,7.77,12.6,129,883.4
2019-12-24,5.83,5.1,169,466.6
2019-12-25,8.61,3.8,103,212.6
2019-12-26,4.57,11.4,185,1271.6
2019-12-27,6.15,8.2,155,690.4
2019-12-28,8.12,9.5,105,533.9
2019-12-29,7.97,11.0,139,767.7
2019-12-30,6.84,15.4,140,1188.5
2019-12-31,5.57,9.9,162,902.2
2020-01-01,5.79,11.2,165,1022.5
2020-01-02,6.38,10.2,159,859.9
2020-01-03,6.97,9.4,142,724.1
2020-01-04,5.33,13.2,174,1288.9
2020-01-05,6.83,9.9,143,764.4
2020-01-06,6.06,9.3,156,778.0
2020-01-07,5.80,9.9,162,898.8
2020-01-08,6.11,14.4,156,1209.3
2020-01-09,8.73,9.1,111,510.0
2020-01-10,7.79,10.3,137,720.1
2020-01-11,4.39,9.4,181,1049.8
2020-01-12,4.97,11.7,180,1313.6
2020-01-13,9.95,8.9,111,498.5
2020-01-14,9.05,11.2,101,627.1
2020-01-15,5.96,10.6,160,964.1
2020-01-16,9.85,10.4,113,580.8
2020-01-17,9.39,10.8,118,602.2
2020-01-18,3.03,8.1,185,1016.2
2020-01-19,3.35,8.2,185,1038.3
2020-01-20,5.78,9.2,160,840.4
2020-01-21,5.87,9.8,165,893.8
2020-01-22,8.82,11.1,102,622.6
2020-01-23,3.33,7.2,182,908.8
2020-01-24,5.71,14.5,167,1315.9
2020-01-25,8.16,6.9,114,385.4
2020-01-26,6.97,11.1,149,854.8
2020-01-27,6.12,10.5,157,882.7
2020-01-28,9.37,10.3,102,576.5
2020-01-29,6.23,8.6,157,726.5
2020-01-30,8.24,8.7,114,488.8
2020-01-31,6.62,8.5,143,653.8
2020-02-01,8.65,13.9,92,776.0
2020-02-02,8.12,12.6,97,705.6
2020-02-03,6.34,13.7,152,1150.3
2020-02-04,8.37,8.5,90,474.2
2020-02-05,8.04,7.8,116,438.7
2020-02-06,3.89,7.0,187,876.0
2020-02-07,5.19,12.7,173,1246.7
2020-02-08,9.39,10.7,96,596.6
2020-02-09,9.01,9.1,119,510.0
2020-02-10,8.33,9.9,105,553.9
2020-02-11,5.08,11.5,175,1124.7
2020-02-12,7.02,9.8,123,686.3
2020-02-13,9.28,8.5,95,474.5
2020-02-14,6.67,11.3,144,869.0
2020-02-15,6.36,9.8,154,826.0
2020-02-16,7.38,10.0,122,697.8
2020-02-17,4.55,8.2,187,917.3
2020-02-18,6.69,8.4,143,644.4
2020-02-19,8.14,10.3,83,578.8
2020-02-20,6.18,10.9,150,917.6
2020-02-21,6.28,7.8,157,657.0
2020-02-22,5.95,10.1,168,921.8
2020-02-23,4.71,11.1,184,1240.5
2020-02-24,4.13,9.6,180,1076.7
2020-02-25,9.17,8.7,86,488.2
2020-02-26,3.83,8.7,188,1093.6
2020-02-27,8.65,9.6,90,536.0
2020-02-28,9.97,12.7,82,709.6
2020-02-29,6.52,9.7,146,745.7
2020-03-01,6.08,6.8,154,567.1
2020-03-02,5.84,7.1,167,646.0
2020-03-03,5.63,12.2,168,1111.4
2020-03-04,7.70,11.3,134,790.0
2020-03-05,9.61,8.6,108,481.0
2020-03-06,7.38,10.6,135,740.0
2020-03-07,4.65,10.5,183,1171.2
2020-03-08,6.03,8.3,159,694.6
2020-03-09,7.12,10.7,129,752.3
2020-03-10,8.77,6.5,107,364.3
2020-03-11,5.92,11.1,161,1013.8
2020-03-12,7.97,11.2,127,783.7
2020-03-13,3.26,7.4,188,928.2
2020-03-14,8.99,11.0,97,617.4
2020-03-15,8.10,13.1,90,735.2
2020-03-16,3.83,10.5,182,1324.0
2020-03-17,7.42,7.8,125,545.1
2020-03-18,4.71,9.3,189,1039.2
2020-03-19,7.88,15.0,124,1050.2
2020-03-20,7.08,7.6,136,534.0
2020-03-21,7.81,8.0,125,559.9
2020-03-22,8.56,8.3,99,464.7
2020-03-23,4.84,5.2,180,577.1
2020-03-24,9.17,10.0,87,559.2
2020-03-25,7.69,10.8,131,752.7
2020-03-26,6.03,9.9,156,835.3
2020-03-27,5.96,7.9,162,720.9
2020-03-28,6.65,9.9,141,761.2
2020-03-29,7.75,9.4,139,658.0
2020-03-30,6.70,9.0,142,692.2
2020-03-31,6.64,9.9,143,762.0
2020-04-01,4.04,8.8,180,987.4
2020-04-02,7.21,5.1,134,355.7
2020-04-03,8.10,10.4,99,584.5
2020-04-04,5.27,7.4,178,726.2
2020-04-05,6.92,11.8,141,905.6
2020-04-06,5.08,8.8,171,859.0
2020-04-07,9.01,9.3,110,521.1
2020-04-08,7.12,10.6,129,742.3
2020-04-09,6.65,9.9,146,760.1
2020-04-10,5.69,10.3,166,939.4
2020-04-11,9.07,9.3,110,522.0
2020-04-12,9.58,12.5,83,699.7
2020-04-13,7.73,10.9,133,762.1
2020-04-14,8.87,8.3,93,463.2
2020-04-15,7.89,10.7,130,747.7
2020-04-16,7.88,10.0,137,701.0
2020-04-17,4.47,11.6,180,1298.8
2020-04-18,6.07,14.1,157,1183.4
2020-04-19,6.55,9.5,149,732.2
2020-04-20,4.90,9.1,189,1014.5
2020-04-21,4.22,14.0,181,1570.0
2020-04-22,3.41,11.5,180,1444.1
2020-04-23,8.89,9.5,115,532.6
2020-04-24,4.32,9.7,186,1087.3
2020-04-25,7.33,8.2,129,575.8
2020-04-26,5.86,10.3,166,940.8
2020-04-27,7.54,10.2,122,714.5
2020-04-28,6.96,12.9,143,995.4
2020-04-29,9.48,8.2,110,457.8
2020-04-30,5.91,9.5,167,860.3
2020-05-01,8.19,10.7,81,601.4
2020-05-02,8.11,11.6,109,648.7
2020-05-03,3.93,11.6,183,1458.0
2020-05-04,6.01,10.3,158,862.8
2020-05-05,5.83,7.4,163,674.3
2020-05-06,8.63,10.4,85,585.1
2020-05-07,5.56,9.6,163,872.0
2020-05-08,7.30,7.2,128,505.7
2020-05-09,9.65,10.9,87,608.0
2020-05-10,6.74,8.1,147,626.9
2020-05-11,9.12,11.1,107,621.0
2020-05-12,9.90,12.8,112,717.7
2020-05-13,8.84,9.0,102,502.4
2020-05-14,4.32,14.8,185,1658.9
2020-05-15,9.41,12.9,91,720.2
2020-05-16,8.54,10.9,98,609.0
2020-05-17,3.50,10.6,185,1341.2
2020-05-18,5.71,7.7,161,702.5
2020-05-19,9.90,9.8,92,550.8
2020-05-20,3.59,11.8,181,1489.3
2020-05-21,7.14,12.9,132,906.3
2020-05-22,7.41,9.6,133,670.4
2020-05-23,5.32,10.7,176,1052.9
2020-05-24,9.55,13.7,87,769.9
2020-05-25,9.89,9.9,91,556.0
2020-05-26,5.45,12.1,179,1190.5
2020-05-27,4.17,12.0,186,1347.5
2020-05-28,7.72,10.8,139,756.6
2020-05-29,5.07,7.0,177,686.4
2020-05-30,7.01,11.0,124,769.1
2020-05-31,6.40,11.0,153,922.5
2020-06-01,8.11,10.7,119,597.1
2020-06-02,9.37,11.6,106,650.8
2020-06-03,6.31,9.2,153,769.2
2020-06-04,8.30,11.7,119,656.8
2020-06-05,8.84,10.1,82,567.0
2020-06-06,8.11,11.5,112,641.6
2020-06-07,5.32,12.7,178,1247.1
2020-06-08,7.02,11.7,124,818.8
2020-06-09,3.80,12.2,183,1543.1
2020-06-10,7.48,11.5,139,801.8
2020-06-11,8.81,9.2,105,515.3
2020-06-12,5.89,8.8,161,796.7
2020-06-13,7.16,11.3,128,792.0
2020-06-14,8.35,8.9,111,496.1
2020-06-15,7.44,9.3,133,651.3
2020-06-16,9.81,13.8,116,773.7
2020-06-17,3.10,9.6,182,1210.8
2020-06-18,4.41,10.9,182,1222.0
2020-06-19,4.73,13.7,187,1532.2
2020-06-20,6.41,12.9,154,1080.8
2020-06-21,6.35,11.2,156,941.4
2020-06-22,6.13,9.6,153,807.9
2020-06-23,9.98,10.5,95,585.9
2020-06-24,8.81,12.4,117,693.7
2020-06-25,7.53,10.3,137,723.4
2020-06-26,8.61,8.0,112,447.9
2020-06-27,6.12,11.0,151,927.2
2020-06-28,9.25,9.4,88,523.7
2020-06-29,7.93,10.3,121,719.5
2020-06-30,9.14,10.3,118,579.4
2020-07-01,8.61,11.0,117,613.8
2020-07-02,7.03,8.2,135,576.3
2020-07-03,6.97,9.5,145,728.2
2020-07-04,9.38,7.4,104,415.9
2020-07-05,7.26,7.5,122,523.2
2020-07-06,8.15,13.6,105,759.0
2020-07-07,6.82,8.1,144,623.2
2020-07-08,6.44,8.1,158,682.9
2020-07-09,7.63,9.5,122,662.0
2020-07-10,9.49,8.1,105,455.9
2020-07-11,3.48,10.3,187,1295.8
2020-07-12,5.77,7.3,163,660.4
2020-07-13,6.32,9.0,150,754.2
2020-07-14,9.71,10.2,84,570.5
2020-07-15,5.28,12.1,176,1183.1
2020-07-16,6.49,10.5,158,883.0
2020-07-17,6.84,8.4,144,647.3
2020-07-18,8.86,7.5,118,419.2
2020-07-19,5.44,12.2,179,1195.0
2020-07-20,3.52,9.4,188,1185.5
2020-07-21,8.75,10.0,99,562.1
2020-07-22,5.44,7.8,173,759.5
2020-07-23,6.94,9.3,147,718.0
2020-07-24,8.26,12.6,97,703.1
2020-07-25,5.35,10.9,174,1071.2
2020-07-26,9.95,12.3,95,688.1
2020-07-27,9.61,5.9,96,331.3
2020-07-28,9.33,14.2,91,793.3
2020-07-29,7.00,9.9,146,761.9
2020-07-30,5.52,12.0,166,1093.2
2020-07-31,8.93,12.3,84,688.1
2020-08-01,7.12,9.7,128,679.0
2020-08-02,7.23,11.5,139,802.1
2020-08-03,6.90,13.0,142,1003.8
2020-08-04,8.52,11.1,106,621.5
2020-08-05,5.06,14.5,170,1417.1
2020-08-06,8.18,10.2,115,571.3
2020-08-07,4.29,12.2,189,1364.9
2020-08-08,9.49,10.1,84,568.0
2020-08-09,8.32,9.0,112,504.4
2020-08-10,9.16,11.5,94,643.7
2020-08-11,5.54,8.1,162,736.0
2020-08-12,7.79,10.2,126,715.4
2020-08-13,5.61,13.2,167,1196.8
2020-08-14,6.25,9.2,153,775.5
2020-08-15,3.19,9.5,183,1191.5
2020-08-16,5.71,9.3,169,844.2
2020-08-17,8.83,11.8,106,660.5
2020-08-18,8.76,11.8,85,658.4
2020-08-19,6.87,11.3,145,869.4
2020-08-20,9.41,6.0,84,333.4
2020-08-21,6.22,9.4,159,792.6
2020-08-22,8.27,8.1,101,451.0
2020-08-23,9.86,10.5,106,589.2
2020-08-24,3.06,9.9,183,1244.7
2020-08-25,7.10,6.5,123,457.2
2020-08-26,9.66,5.6,83,314.9
2020-08-27,5.76,10.8,163,986.6
2020-08-28,5.48,11.7,179,1147.4
2020-08-29,8.41,13.4,105,749.6
2020-08-30,6.35,12.7,150,1064.8
2020-08-31,5.63,9.3,169,844.8
2020-09-01,3.98,8.2,184,1036.8
2020-09-02,6.07,10.2,157,857.5
2020-09-03,6.22,11.6,155,970.5
2020-09-04,5.21,11.5,176,1129.6
2020-09-05,3.79,9.6,187,1208.8
2020-09-06,3.94,10.6,186,1332.7
2020-09-07,5.15,9.6,171,940.1
2020-09-08,4.23,7.3,185,820.6
2020-09-09,6.34,11.8,154,992.7
2020-09-10,8.60,12.3,82,687.0
2020-09-11,5.73,7.9,161,715.4
2020-09-12,9.10,11.9,83,667.3
2020-09-13,8.16,10.2,115,570.4
2020-09-14,7.91,9.7,121,679.9
2020-09-15,6.29,7.7,155,646.0
2020-09-16,3.76,12.3,180,1548.4
2020-09-17,4.85,14.4,187,1614.7
2020-09-18,7.91,17.3,123,1207.9
2020-09-19,6.85,12.3,149,948.8
2020-09-20,6.60,10.9,146,839.6
2020-09-21,9.83,10.5,82,588.8
2020-09-22,8.27,9.9,106,554.3
2020-09-23,7.31,10.8,120,759.2
2020-09-24,8.61,10.9,112,612.1
2020-09-25,5.11,9.5,176,928.3
2020-09-26,6.47,15.7,153,1316.8
2020-09-27,8.01,7.5,80,420.3
2020-09-28,8.52,10.5,112,590.2
2020-09-29,8.39,9.1,100,509.2
2020-09-30,9.78,7.8,83,439.3
2020-10-01,6.99,13.3,148,1020.7
2020-10-02,6.06,9.7,154,817.6
2020-10-03,8.59,11.1,88,621.6
2020-10-04,9.18,10.7,83,599.1
2020-10-05,7.87,9.9,122,695.8
2020-10-06,9.50,9.8,85,548.9
2020-10-07,4.93,11.9,181,1333.4
2020-10-08,3.62,6.7,187,842.6
2020-10-09,7.64,10.5,121,735.8
2020-10-10,7.23,7.3,136,511.7
2020-10-11,9.75,12.2,94,682.1
2020-10-12,8.82,6.0,105,334.4
2020-10-13,7.57,12.4,135,869.3
2020-10-14,9.58,11.0,96,618.3
2020-10-15,5.64,12.7,162,1159.5
2020-10-16,9.69,11.7,100,652.4
2020-10-17,7.10,12.1,136,844.2
2020-10-18,7.95,10.4,122,727.6
2020-10-19,5.49,10.6,179,1039.3
2020-10-20,7.46,10.1,132,704.7
2020-10-21,8.63,10.3,119,574.9
2020-10-22,7.41,8.5,124,597.1
2020-10-23,5.36,11.7,171,1147.2
2020-10-24,5.08,11.8,174,1154.6
2020-10-25,6.55,9.9,148,765.9
2020-10-26,8.44,11.0,87,616.9
2020-10-27,3.44,8.8,182,1112.6
2020-10-28,5.86,11.4,162,1034.4
2020-10-29,8.08,9.9,106,556.2
2020-10-30,5.97,11.5,161,1047.4
2020-10-31,9.76,10.9,88,608.9
2020-11-01,8.05,5.9,109,331.4
2020-11-02,8.21,14.4,108,807.5
2020-11-03,7.66,11.1,135,773.9
2020-11-04,8.67,10.0,113,558.8
2020-11-05,7.95,9.0,135,632.2
2020-11-06,6.71,6.9,143,529.4
2020-11-07,8.92,10.2,83,569.1
2020-11-08,9.45,9.1,92,512.2
2020-11-09,5.94,10.7,163,975.1
2020-11-10,6.97,10.0,141,770.5
2020-11-11,9.53,9.3,91,518.5
2020-11-12,9.97,9.4,103,525.1
2020-11-13,6.12,8.8,152,740.8
2020-11-14,7.03,10.7,138,747.6
2020-11-15,4.97,11.0,186,1236.7
2020-11-16,9.57,10.0,111,562.6
2020-11-17,7.24,8.5,127,596.2
2020-11-18,9.89,11.2,86,627.6
2020-11-19,3.50,9.5,181,1194.2
2020-11-20,7.96,9.9,124,692.3
2020-11-21,7.15,9.2,121,643.7
2020-11-22,8.69,5.1,90,285.5
2020-11-23,5.27,9.3,179,914.3
2020-11-24,7.85,10.9,130,763.2
2020-11-25,6.88,11.0,146,848.6
2020-11-26,5.22,10.6,177,1034.4
2020-11-27,5.36,12.5,179,1222.1
2020-11-28,8.57,13.0,104,726.4
2020-11-29,6.71,10.9,145,839.3
2020-11-30,8.59,8.9,114,500.3
2020-12-01,7.47,13.5,123,943.6
2020-12-02,9.10,8.9,97,498.5
2020-12-03,7.90,9.5,136,667.2
2020-12-04,7.69,4.2,123,294.2
2020-12-05,8.87,11.4,113,635.8
2020-12-06,7.03,14.0,128,980.0
2020-12-07,6.67,8.4,140,647.3
2020-12-08,8.16,7.3,89,411.1
2020-12-09,5.21,12.3,172,1210.2
2020-12-10,3.92,7.9,182,992.9
2020-12-11,9.33,9.1,111,507.3
2020-12-12,9.15,7.9,102,445.2
2020-12-13,8.63,8.1,90,454.6
2020-12-14,6.42,8.4,158,708.8
2020-12-15,4.24,8.5,185,953.9
2020-12-16,9.92,11.4,82,637.3
2020-12-17,8.81,8.6,83,479.8
2020-12-18,8.74,9.5,105,529.7
2020-12-19,6.64,13.3,140,1021.8
2020-12-20,9.20,10.5,84,585.6
2020-12-21,5.87,9.1,168,829.1
2020-12-22,8.05,10.9,105,610.3
2020-12-23,8.02,12.8,115,718.2
2020-12-24,3.43,10.3,184,1292.6
2020-12-25,10.00,8.8,100,493.2
2020-12-26,5.31,9.5,173,933.9
2020-12-27,8.36,8.7,98,485.8
2020-12-28,8.93,9.3,107,519.7
2020-12-29,7.46,8.2,134,572.2
2020-12-30,7.23,11.1,134,774.1
2020-12-31,4.05,8.5,188,954.5
2021-01-01,7.85,9.4,137,658.8
2021-01-02,7.42,9.2,130,646.3
2021-01-03,9.33,12.0,117,669.4
2021-01-04,7.64,6.8,125,472.7
2021-01-05,6.76,8.2,141,628.3
2021-01-06,9.71,8.6,108,479.2
2021-01-07,5.33,11.6,179,1135.1
2021-01-08,7.53,7.6,123,530.3
2021-01-09,8.31,9.5,110,530.8
2021-01-10,6.00,9.9,161,901.1
2021-01-11,8.75,10.3,113,577.1
2021-01-12,6.06,9.5,152,797.7
2021-01-13,6.04,11.3,151,951.1
2021-01-14,5.84,10.1,164,922.7
2021-01-15,6.47,7.8,156,653.0
2021-01-16,8.17,12.5,81,701.3
2021-01-17,6.35,8.9,154,749.7
2021-01-18,6.15,10.4,156,875.7
2021-01-19,6.36,11.5,150,966.0
2021-01-20,9.79,8.9,114,499.5
2021-01-21,5.14,12.3,176,1210.0
2021-01-22,7.61,10.0,134,702.2
2021-01-23,7.07,8.0,129,556.5
2021-01-24,8.13,8.9,101,496.3
2021-01-25,7.71,10.1,131,709.8
2021-01-26,6.31,7.1,154,598.6
2021-01-27,3.63,11.0,188,1388.3
2021-01-28,5.84,8.3,163,751.7
2021-01-29,5.76,11.6,161,1055.5
2021-01-30,6.07,9.3,155,782.8
2021-01-31,6.88,8.2,146,632.1
2021-02-01,5.85,12.0,164,1093.1
2021-02-02,5.15,8.1,171,790.1
2021-02-03,6.25,11.7,154,983.7
2021-02-04,5.02,9.8,171,957.2
2021-02-05,6.63,12.9,147,989.5
2021-02-06,5.51,9.7,162,882.7
2021-02-07,7.96,12.1,133,848.7
2021-02-08,8.72,9.6,81,538.1
2021-02-09,4.61,10.1,184,1134.4
2021-02-10,9.29,6.5,107,365.1
2021-02-11,7.57,9.9,138,695.8
2021-02-12,8.16,9.2,117,514.9
2021-02-13,8.94,8.7,101,485.8
2021-02-14,5.25,10.5,176,1031.6
2021-02-15,8.92,12.7,88,713.2
2021-02-16,7.97,8.4,120,586.1
2021-02-17,9.24,12.8,116,717.5
2021-02-18,5.46,13.1,179,1283.1
2021-02-19,3.45,7.4,182,935.7
2021-02-20,3.91,14.6,181,1841.9
2021-02-21,7.65,6.2,131,431.9
2021-02-22,8.37,9.0,106,504.0
2021-02-23,4.36,8.0,189,892.7
2021-02-24,8.60,9.1,84,511.7
2021-02-25,3.74,10.9,187,1367.9
2021-02-26,8.40,11.5,82,643.8
2021-02-27,9.02,11.1,92,619.1
2021-02-28,9.93,9.8,86,550.5
2021-03-01,9.29,11.5,91,644.3
2021-03-02,8.62,7.3,115,406.3
2021-03-03,6.55,6.6,149,507.5
2021-03-04,9.63,11.9,119,664.1
2021-03-05,9.54,8.1,84,454.3
2021-03-06,6.52,11.2,145,863.0
2021-03-07,5.76,8.1,168,741.4
2021-03-08,9.09,10.5,83,588.6
2021-03-09,8.77,8.8,98,493.0
2021-03-10,9.39,11.3,105,633.1
2021-03-11,9.45,8.9,113,499.2
2021-03-12,6.77,7.3,146,564.0
2021-03-13,9.80,8.9,88,498.2
2021-03-14,6.84,10.8,140,830.8
2021-03-15,3.34,9.9,188,1253.4
2021-03-16,7.73,11.6,125,808.9
2021-03-17,8.60,10.1,99,566.5
2021-03-18,7.72,10.2,137,711.1
2021-03-19,6.35,12.7,150,1063.4
2021-03-20,8.95,9.7,92,545.7
2021-03-21,8.44,9.2,88,516.9
2021-03-22,6.31,9.9,155,829.5
2021-03-23,9.59,12.3,95,691.4
2021-03-24,6.39,6.7,152,562.2
2021-03-25,8.01,8.2,99,459.8
